"id","journal","invitation.date","year","open.review","review.complete","name.published","recommendation","accepted","review.time","polarity","subjectivity","nchar","reviewer.status","gender"
140,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
140,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
140,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,1,2
140,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,1
140,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,3
140,1,2016-10-01,6,2,2,1,2,2,43,0.127620946305157,0.4971331738437,3659,3,1
140,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,1
140,1,2016-10-01,6,2,1,1,NA,2,NA,0,0,0,3,3
140,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
140,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,2
141,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
141,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
141,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
141,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
141,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
141,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
141,1,2016-10-01,6,2,2,1,3,2,48,0.03625407000407,0.413603988603989,2501,3,2
141,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
141,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,3
141,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,1
141,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,1,2
142,1,2016-08-01,6,2,2,1,1,2,32,0.0782978072651986,0.484749435347261,2998,3,2
142,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,2
142,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,2,2
142,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
142,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,1
142,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
142,1,2016-09-01,6,2,2,1,2,2,46,0.133765664160401,0.472662907268171,4971,2,3
142,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
142,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
142,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,2
142,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,2
143,1,2016-07-01,6,2,2,1,2,2,44,0.0494953292321713,0.418551682235893,5360,1,2
143,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,3
143,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,1,1
143,1,2016-07-01,6,2,2,1,2,2,42,0.0628545875420875,0.36452411014911,5307,3,2
143,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,1
144,1,2016-09-01,6,2,2,1,2,2,57,0.0686355109536928,0.468798985526258,18023,3,1
144,1,2016-09-01,6,2,2,1,2,2,23,0.0524444444444445,0.496814814814815,3460,1,3
144,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,3
145,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
145,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,1
145,1,2016-08-01,6,2,2,1,1,2,13,0.140862995029662,0.358990700657367,3744,3,2
145,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,3
145,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
145,1,2016-08-01,6,2,2,1,3,2,52,0.115307271557272,0.425563063063063,5506,3,3
145,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
145,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
145,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
146,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
146,1,2016-09-01,6,2,2,1,3,2,28,0,0,0,3,1
146,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
146,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
146,1,2016-09-01,6,2,2,1,3,2,36,0.21,0.356666666666667,320,3,2
146,1,2016-09-01,6,2,2,1,1,2,25,0.0671327264820415,0.489744262586728,5151,3,2
146,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
146,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,3
147,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
147,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
147,1,2016-08-01,6,2,2,1,1,2,34,-0.00152216094771242,0.427061157796452,3476,3,2
147,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
147,1,2016-08-01,6,2,2,1,2,2,37,0.0939957264957265,0.451440781440781,1970,3,3
147,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
147,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
148,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
148,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
148,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,2
148,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
148,1,2016-09-01,6,2,2,1,1,2,53,0.0143424036281179,0.487358276643991,2148,1,3
148,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,3
148,1,2016-07-01,6,2,2,1,3,2,53,0.0743327796234773,0.422691029900332,3351,3,2
148,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
148,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
149,1,2016-07-01,6,2,2,1,2,2,6,0,0,0,3,2
149,1,2016-07-01,6,2,1,1,NA,1,NA,0,0,0,3,2
149,1,2016-07-01,6,2,2,1,1,2,56,0.121752991677234,0.504256672059702,8539,3,2
150,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
150,1,2016-08-01,6,2,2,1,3,2,32,0.195453216374269,0.473524784182679,3647,3,2
150,1,2016-08-01,6,2,1,1,NA,2,NA,0,0,0,1,2
150,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
151,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
151,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
151,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
151,1,2016-08-01,6,2,2,1,2,2,53,0.158189655172414,0.511522988505747,1589,1,2
151,1,2016-08-01,6,2,2,1,2,2,47,0.0983088786213786,0.425385953332382,6387,3,3
152,1,2016-08-01,6,2,1,1,NA,2,NA,0,0,0,3,2
152,1,2016-08-01,6,2,2,1,3,2,28,-0.00182539682539682,0.511349206349206,1789,3,1
152,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
152,1,2016-08-01,6,2,2,1,3,2,45,0.147784090909091,0.483655303030303,3055,3,1
153,1,2016-08-01,6,2,2,1,3,2,60,0,0,19,3,2
153,1,2016-11-01,6,2,1,1,NA,1,NA,0,0,0,1,2
153,1,2016-11-01,6,2,1,1,NA,1,NA,0,0,0,1,2
153,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
153,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
153,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
153,1,2016-11-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
154,1,2016-11-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,1,2
154,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
154,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
154,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-08-01,6,2,2,1,1,2,34,0.112999389499389,0.500505443630444,10735,3,2
154,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,3
154,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,1
154,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
154,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
154,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,1
154,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,1
154,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
154,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,1
154,1,2016-11-01,6,2,1,1,NA,1,NA,0,0,0,3,2
154,1,2016-11-01,6,2,2,1,2,2,27,0.0740196078431373,0.396078431372549,2134,3,3
154,1,2016-11-01,6,2,1,1,NA,1,NA,0,0,0,3,3
155,1,2016-08-01,6,2,2,1,3,2,37,0.119980376766091,0.407089220303506,5547,1,2
155,1,2016-08-01,6,2,2,1,1,2,9,0,0,0,3,2
155,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
156,1,2016-08-01,6,2,2,1,1,2,22,0,0,28,1,2
156,1,2016-08-01,6,2,1,1,NA,2,NA,0,0,0,3,2
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,2,2
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
157,1,2016-08-01,6,2,2,1,1,2,26,0.129592803030303,0.500804924242424,752,3,3
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
157,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
157,1,2016-09-01,6,2,2,1,2,2,43,0.0275727413612029,0.416703501626579,9195,3,1
158,1,2016-08-01,6,2,2,1,3,2,31,0.123,0.356333333333333,378,1,2
158,1,2016-11-01,6,2,2,1,2,2,13,0.182166048237477,0.329555761698619,3966,3,2
158,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
158,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
158,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
158,1,2016-11-01,6,2,1,1,NA,1,NA,0,0,0,3,2
158,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,1,3
158,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
158,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
158,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
159,1,2016-08-01,6,2,2,1,1,2,79,0,0,0,3,2
159,1,2016-08-01,6,2,2,1,1,2,8,0.0340061936936937,0.413282389532389,11530,3,2
159,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,1
160,1,2016-08-01,6,2,2,1,2,2,78,0,0,0,3,2
160,1,2016-08-01,6,2,2,1,2,2,16,0.0893495327423899,0.498641946677661,8904,3,2
161,1,2016-08-01,6,2,2,1,3,2,38,0.0194380764163373,0.404012736056214,7798,3,3
161,1,2016-08-01,6,2,2,1,3,2,54,0.0413095238095238,0.386428571428572,2195,3,3
161,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
162,1,2016-08-01,6,2,2,1,2,2,49,0.100845088819227,0.421248818231577,9168,3,1
162,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
162,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
162,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
163,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,3
163,1,2016-08-01,6,2,2,1,1,2,5,0.0521638025095472,0.460234198425688,5756,3,2
163,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,1
163,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
163,1,2016-08-01,6,2,2,1,1,2,44,0.121926761762827,0.426284507841885,6500,3,2
164,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
164,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,3
164,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
164,1,2016-08-01,6,2,2,1,3,2,11,0.167638339920949,0.505533596837945,4357,1,1
164,1,2016-08-01,6,2,2,1,1,2,35,0,0,26,1,3
165,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
165,1,2016-08-01,6,2,2,1,3,2,66,0.141869918699187,0.508252032520325,3629,3,2
165,1,2016-08-01,6,2,2,1,2,2,38,0.0869017094017094,0.404230769230769,2198,3,2
165,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
166,1,2016-08-01,6,2,2,1,1,2,42,0.0853729603729604,0.461713286713287,1717,3,3
166,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
166,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,3
166,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
167,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,2,2
167,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
167,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
167,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
167,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
167,1,2016-09-01,6,2,2,1,3,2,38,0.102301587301587,0.480714285714286,5071,3,2
167,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
168,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
168,1,2016-08-01,6,2,2,1,4,2,9,0,0.075,969,3,3
168,1,2016-08-01,6,2,2,1,1,2,47,0.112158469945355,0.444899817850638,5510,1,2
169,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,2,2
169,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,2,1
169,1,2016-08-01,6,2,2,1,1,2,22,0.0318020288169542,0.445824987616033,5196,2,1
169,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
169,1,2016-08-01,6,2,2,1,2,2,43,0.0403769841269841,0.475992063492064,3554,3,1
169,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
170,1,2016-08-01,6,2,2,1,3,2,31,0.319736842105263,0.481578947368421,1604,3,2
170,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
170,1,2016-08-01,6,2,2,1,3,2,34,0.131714876033058,0.515564738292011,1309,1,1
171,1,2016-08-01,6,2,2,1,1,2,14,0.100429894179894,0.429695767195767,1055,2,2
171,1,2016-08-01,6,2,1,1,NA,2,NA,0,0,0,1,2
172,1,2016-09-01,6,2,2,1,1,2,21,0.054099320063994,0.4234448522492,6771,3,2
172,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
172,1,2016-09-01,6,2,2,1,2,2,35,0.0773585421312694,0.509096557202618,7973,3,2
172,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
172,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
172,1,2016-09-01,6,2,2,1,3,2,44,0.160946275946276,0.554354904354904,2492,3,2
173,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
173,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
173,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
173,1,2016-08-01,6,2,2,1,1,2,19,0.12601461038961,0.432670454545454,3969,3,2
173,1,2016-08-01,6,2,2,1,2,2,6,0.127188552188552,0.406986531986532,449,1,2
173,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
174,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
174,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,3
174,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
174,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,1,3
174,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
174,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
174,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
174,1,2016-10-01,6,2,2,1,1,2,23,0.10837993025493,0.422228234728235,2061,3,2
174,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
174,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
174,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,3
174,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
174,1,2016-10-01,6,2,2,1,1,2,17,0.10938995215311,0.482396331738437,2175,3,3
175,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,1,3
175,1,2016-10-01,6,2,1,1,NA,2,NA,0,0,0,3,2
175,1,2016-08-01,6,2,2,1,1,2,45,0.108557728647014,0.456445835910122,6601,3,3
175,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
175,1,2016-10-01,6,2,2,1,1,2,40,0.0877411981957436,0.404001074682893,3475,3,3
175,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
175,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
176,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
176,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
176,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,1
176,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
176,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
176,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
176,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,1
176,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
176,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,1
176,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
176,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
176,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
176,1,2016-09-01,6,2,2,1,1,2,45,0.0815993788819876,0.551846100759144,1906,3,2
176,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,3
176,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
176,1,2016-09-01,6,2,2,1,2,2,2,0.072453591606134,0.470754640839387,4347,3,1
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,3
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,3
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
177,1,2016-09-01,6,2,2,1,3,2,42,0.0378004881025015,0.50833478601935,8249,3,2
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,3
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
177,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
177,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
177,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
177,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
177,1,2016-08-01,6,2,2,1,3,2,24,0.0115488215488215,0.41047138047138,4101,3,2
178,1,2016-08-01,6,2,2,1,1,2,43,0.11359126984127,0.44718253968254,2670,3,2
178,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
178,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,3
178,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
179,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
179,1,2016-08-01,6,2,2,1,3,2,40,0.025,0.490625,1437,3,2
179,1,2016-08-01,6,2,2,1,2,2,33,0.0162878787878788,0.375027056277056,3914,3,3
179,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
179,1,2016-08-01,6,2,2,1,3,2,26,0.098037323037323,0.395740025740026,2005,3,2
180,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,3
180,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,3
180,1,2016-08-01,6,2,2,1,1,2,43,0.066993383974516,0.405386751613167,4752,3,2
180,1,2016-08-01,6,2,2,1,1,2,13,0.120447402597403,0.482858008658009,3924,3,2
181,1,2016-08-01,6,2,2,1,3,2,42,0.0848447712418301,0.503267973856209,1160,3,2
181,1,2016-09-01,6,2,1,1,NA,2,NA,0,0,0,3,1
181,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,1,2
181,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
181,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,3
181,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
181,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,3
181,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
182,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
182,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
182,1,2016-10-01,6,2,2,1,2,2,42,0.068338399189463,0.532294832826748,3961,2,1
182,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
182,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,3
182,1,2016-09-01,6,2,2,1,3,2,41,0.0757432432432433,0.465855855855856,3078,3,3
182,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,3
183,1,2016-09-01,6,2,2,1,3,2,13,0,0,50,3,2
183,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
183,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
183,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
184,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,1
184,1,2016-09-01,6,2,2,1,3,2,48,0.119791666666667,0.547916666666667,1728,3,1
184,1,2016-11-01,6,2,1,1,NA,1,NA,0,0,0,1,1
184,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
184,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,1,3
184,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,2
184,1,2016-11-01,6,2,1,1,NA,1,NA,0,0,0,3,1
184,1,2016-08-01,6,2,1,1,NA,1,NA,0,0,0,3,1
184,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
184,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,3
185,1,2016-09-01,6,2,2,1,2,2,36,0.0347676614165976,0.446985700469743,5143,3,2
185,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
185,1,2016-09-01,6,2,2,2,3,2,5,0.105,0.484166666666667,1599,3,3
185,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
186,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
186,1,2016-09-01,6,2,2,1,1,2,46,0,0,0,3,2
186,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,3
186,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
187,1,2016-09-01,6,2,2,1,2,2,10,0.093514673311185,0.437908361018826,9231,3,1
187,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
187,1,2016-09-01,6,2,2,1,2,2,42,0.0719061613673683,0.515664558143006,7951,3,2
188,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
188,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
188,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
188,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
188,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
188,1,2016-09-01,6,2,2,1,1,2,25,0.106959013209013,0.441264753764754,2324,3,2
188,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
188,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
188,1,2016-10-01,6,2,1,1,NA,1,NA,0,0,0,3,2
189,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
189,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
189,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
189,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
189,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,3
189,1,2016-10-01,6,2,2,1,2,2,26,0.171709183673469,0.456791383219955,2929,3,2
189,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
189,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
189,1,2016-09-01,6,2,2,1,1,2,25,0.0629584221748401,0.517386282871357,5664,3,2
189,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,3
190,1,2016-09-01,6,2,2,1,2,2,56,0.160059966914806,0.549685887589113,1686,3,2
190,1,2016-09-01,6,2,2,1,2,2,77,0,0,17,3,2
191,1,2017-01-01,7,2,1,1,NA,1,NA,0,0,0,3,2
191,1,2017-01-01,7,2,2,1,1,2,24,0.0812740384615385,0.459267399267399,1783,3,2
191,1,2016-09-01,6,2,1,1,NA,2,NA,0,0,0,3,1
191,1,2016-09-01,6,2,2,1,3,2,30,0,0,0,3,3
191,1,2017-01-01,7,2,1,1,NA,1,NA,0,0,0,3,3
192,1,2016-09-01,6,2,2,1,1,2,89,0,0,0,3,2
192,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
192,1,2016-09-01,6,2,2,1,1,2,55,0.0889528218694886,0.44228835978836,5404,3,3
192,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,1
192,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,1,2
192,1,2016-09-01,6,2,1,1,NA,1,NA,0,0,0,3,2
